"","Block1_factor1","Block2_factor1","Block3_factor1","Block4_factor1"
"78",-1.10240813261814,0.0789162875083592,-1.27263694587799,0.291845447724685
"79",-0.538864954874144,-0.1428938522086,-0.987516888295826,-0.304994442303825
"80",-1.15130036874178,-0.184629570661255,-1.20423753941137,0.136164624517347
"81",0.894968029173083,-0.135289389341263,-0.201382188132135,-0.505767767203184
"82",1.17758177239177,-0.0812289233297276,-0.693015248054284,0.493329687400292
"83",-0.592367313009822,-0.290409461159342,-0.382528844350181,-0.151677663862262
"84",-1.263549601695,-0.557106332331189,1.28154737998244,0.277956165110551
"85",-0.271443727157709,-0.504685964869139,-1.14920340912263,-0.591837982427934
"86",-1.38759269341136,-0.471629128176449,-1.14097338679338,0.594606486235221
"87",-1.6623481067598,-0.678507018888305,-0.0901817878207186,-0.641038964077556
"88",-0.858253619124571,-0.654365972566613,-0.861011684982604,0.545789200353346
"89",-1.09936948581211,-0.466305277574342,-0.750410536779629,-0.217254172263166
"90",-0.934399115715664,0.0167559513401056,-1.37703448585175,0.068978937598239
"91",-0.274069158705898,-0.0775614827895598,-0.67963211690641,0.325737049607047
"92",-0.350408063620094,-0.353484775577779,-1.00975448693324,0.184566529988872
"93",-1.25857034115992,-0.556505564603028,-1.33395578250933,-0.111598308142031
"94",-1.69842838713807,-0.594412659526746,-0.317889720489352,0.0991151568284625
"95",-2.83766105595392,-0.960512474583494,-1.35279389028527,0.442036538261316
"96",-0.960289331363624,-1.44549421579185,-2.26036900667312,-0.194238838105928
"97",-1.41877427729785,-1.9429398300851,-1.61735800886796,0.220869007359046
"98",-0.0859979085064524,-2.13584611121115,-2.01406041207394,0.270537559443381
"99",-0.306902526365093,-2.21610790976542,-0.38114409423087,-0.194444853157794
"100",-0.589192047027005,-2.17768539702815,-1.24398766594865,0.529761046562251
"101",-0.58608383189794,-2.05305053779382,0.366815491314896,0.115144761392881
"102",-1.13071180061026,-1.99545227391146,-0.742906671013205,0.4580634233617
"103",0.523222275602374,-1.43111168137332,-2.34880511094703,0.328620909984862
"104",4.37374788875269,-0.512437875967568,-2.1756305320197,-0.260821531248768
"105",5.70017953835166,0.101167943249877,-0.926553161505238,0.540706924708533
"106",8.61196475833422,-0.378492087090774,-1.44043086702889,-0.643817600174421
"107",9.81481080899482,-0.335191891718783,-1.65737218774154,0.447671027327637
"108",11.0707649991518,-0.245747617725965,-1.66215769054486,0.0935823427684018
"109",7.8715131086179,-0.673688911427286,0.946064736938109,-0.713652858117037
"110",6.79293796212758,-1.22467757258975,1.21930275789063,1.34348760970307
"111",5.93505212553995,-1.38891132289324,-0.169559467292033,-1.20265020468807
"112",3.72140395437839,-1.35689855969098,0.384784669369646,1.39066622802184
"113",1.75550136926433,-1.30105010939582,1.86146181077568,-0.880627609273972
"114",-0.347127568337928,-1.13519194987715,1.84805918879806,0.785425146244535
"115",-0.168518235819361,-0.91074800199261,0.4576711199137,0.108459699996874
"116",-1.57370378227971,-0.501714846874424,1.12057472604978,-0.160868943026346
"117",-1.27629690560185,-0.137664101496388,-1.66286130273549,0.0702257724510752
"118",-2.93542240299486,-0.133448187495076,-1.2048958247202,0.632981216930546
"119",-3.16187419595465,-0.131714854220847,-1.0010298164991,-0.60635274160727
"120",-0.951376708702982,-0.0384616394598145,0.536401540897628,0.742449283268291
"121",-1.31683703406148,0.0548975888791809,-0.565172950230794,-0.775736436077515
"122",-1.12890646885084,0.161672638512735,-0.355642598873048,0.649318820461084
"123",-2.22720419336328,0.0160268572700322,1.11431114027924,-0.290951567667201
"124",-2.2198037642984,0.182763350003232,0.20039050315569,0.245330460111272
"125",-2.07227845791255,0.20206078976742,-1.80910469592428,-1.698084951793
"126",-0.743426659908303,0.219123299645743,-1.03372250117382,1.32656763722181
"127",-0.471250386629556,-0.202968739314177,-0.507410146577264,-0.099720501248066
"128",-1.21326065041242,-0.441074881189518,0.533823252655626,-0.101346751009596
"129",-1.31503199156536,-0.537723229739685,-0.26928450681545,0.741643117656025
"130",-2.15933365066227,-0.546928705979373,-0.997001750551518,-0.886263351438553
"131",-1.80833043039877,-0.381995414219534,0.300669288763171,0.291273831388692
"132",-2.71355037741454,-0.100162467277341,-0.642254784431711,0.183003956455156
"133",-1.90729941972658,0.120087950900926,-0.647295223387284,0.279390090279253
"134",-2.32647604417634,0.397232872321597,-1.00239284750695,-0.521545839407102
"135",-4.19498389625468,0.225318367425809,-0.193970316699491,0.531515012696482
"136",-2.50367085678498,-0.0773480220281269,0.100901434780948,-0.560088269446306
"137",-1.7045347726963,-0.448240267089575,-1.38553295789715,0.765766231920735
"138",-0.421350035013998,-0.75282806735515,0.505706956096723,-0.828091538534908
"139",-0.360386222183119,-0.813847932990253,-0.177962619516226,0.314511361378871
"140",-0.205754888514593,-1.28026263552853,-0.450855018623566,0.205498391516167
"141",0.493154730357774,-1.04708754490723,1.62182605647397,-0.536439830136578
"142",-0.156711953001644,-0.724821484777506,-0.285304033175228,-0.073218485084625
"143",-0.56985591486362,-0.563360116135728,0.875461210934108,0.346397932898849
"144",-0.818927679431289,-0.497224192687154,-0.0662936313449393,-0.0124087887682423
"145",-1.41884210168071,-0.45016560990088,1.27412462448726,-0.576287168541985
"146",-1.70844657233462,-0.302104273830118,0.0867217478780446,0.314966457716594
"147",-0.843999646678899,-0.213108136140505,0.303413800848926,-0.348983860045367
"148",0.255011850838641,-0.255578162968566,-0.26323333716735,0.298410421574721
"149",1.34111419076661,-0.245752612898106,0.00934672675819379,-0.0957742253838433
"150",2.32673102986664,-0.648526792487176,-0.0310635372168955,-0.0834464255275859
"151",0.80518221671028,-0.898462512240332,-0.382497961360539,-0.0294411428500982
"152",-0.147971079355297,-0.947001149680795,0.553216480352485,-0.0109272028974973
"153",-0.970585096679117,-1.01777151534413,0.520538754997474,0.00409083803039296
"154",0.177034021233938,-0.8794025762858,0.865176155471073,-0.0269792402809506
"155",0.261688133587214,-0.922320680060828,0.164844245882984,0.108144861935691
"156",0.190220511749939,-0.766222057307172,1.15674261929584,-0.242004981423036
"157",-0.347506977224061,-0.864061744803974,-0.232407540371049,0.276474967549144
"158",-0.430107396252353,-0.630206789352328,1.10685688831707,-0.392684222551584
"159",1.47300359317017,-0.217839855742189,-0.456923198690878,-0.00780866614234303
"160",1.1769131383078,-0.115055932367793,-0.492108144627791,-0.0978196598776712
"161",0.96914209673829,-0.0570380628907278,0.688941763547648,-0.298361241910033
"162",0.329655086130389,0.271656772965759,-0.0936637831211308,0.031342965600826
"163",0.324793859131915,0.422183680025381,-0.157354386294839,0.387382448364461
"164",-0.263985284522188,0.328137630020769,-0.42544848431044,-0.378719544445643
"165",-0.529802720016005,0.420613087187712,0.534001567811828,0.141144888648546
"166",-0.57806847308683,0.166796634175607,0.782425538115419,0.0303310994956542
"167",-0.429876521187356,-0.0814630632562417,0.883579093147543,-0.361199400527082
"168",0.225227668109727,-0.0426038341939389,-0.52906068376378,0.460292986625147
"169",-0.0494238588381847,0.202436539577207,-1.23924274170008,-0.455715243698894
"170",-0.917245506885728,-0.179495583898312,0.345217567881183,0.0555470900568749
"171",-1.78227768411964,-0.0984845559134792,0.837709959776956,0.0565572411952869
"172",-1.03394793058504,0.258361334068542,0.641856561486035,-0.682597039323591
"173",-0.619308359297575,0.703400620054541,0.0830931328164456,0.3095905590417
"174",0.290472553414993,0.869477701428032,0.174859038958442,-0.674863406959087
"175",0.17470667926829,1.23874503424292,0.924015427323894,0.118826480057372
"176",1.16966910206911,1.4780568365884,0.762993834086757,-0.0150503560930176
"177",0.861727867560132,1.72432124830782,0.844456050029097,-0.21121075721104
"178",1.27640677306311,1.54539066581322,0.701955305649819,0.0996577080391682
"179",1.22414144702436,1.98242236689423,0.0587664488574108,0.141408030968224
"180",2.68655987991032,1.70359574308395,1.12841332658547,-0.439270120678233
"181",3.69606957124113,1.64835124295301,0.84106195981273,-0.499523543968404
"182",1.80350287104428,1.05982837129291,-0.0874049742953327,-0.480971778168684
"183",0.960504105895819,0.590126015959161,1.01757945163786,0.741071612067667
"184",0.957200427116346,0.422867914488556,1.54164872809211,-0.695052473685662
"185",0.301866679916898,0.275183536960749,1.54011581859651,-0.131636782199166
"186",0.587553194852975,0.138422330242184,0.133911351923734,0.440422845096635
"187",1.1321692975305,0.256275596042808,0.0453318632031572,-0.863753492254445
"188",2.26395770736433,0.162315377460464,0.3082340485235,0.338785500247989
"189",2.45902681780064,-0.0464502621139889,-0.33547671967185,0.330516796785656
"190",2.33283165661524,-0.210765169155428,0.0428095311471528,-0.802520300772598
"191",2.34449039473194,-0.222363243304428,1.53443529677583,0.285202359033956
"192",2.42867538280207,-0.286214975976457,0.740610879254571,-0.647068104739867
"193",2.21557847465345,-0.402512939443402,0.169423855992179,0.381084171888904
"194",2.06085897974266,-0.428848716529535,1.20586934775029,-0.47208191229476
"195",0.642930162845875,-0.252340247889897,-0.690946996239707,-0.10806787957614
"196",-0.317475369240378,-0.442015621741565,0.117581150298368,-0.0795923292439034
"197",0.148870790826742,-0.702269978046852,0.214486507550853,0.823069631380793
"198",-0.740059571900389,-0.502372014298113,0.842579327745827,-0.248183346910508
"199",-0.0516690062595827,-0.311849010973325,0.429985248758682,-0.608372856244116
"200",0.542006617873049,-0.0826072492330593,-0.173230716508811,0.666857294325286
"201",-0.0521412668685321,0.153381450253201,0.298146871917465,-0.313089209837984
"202",0.28136279553778,0.172735782777249,0.912473329059229,0.282539202310903
"203",-0.163134129331458,0.404971722114096,-0.678250516929792,-0.206913981148993
"204",-1.42126648244412,0.769620986110274,0.416277237243066,0.205081674789144
"205",-0.942169499315798,1.14653527879222,0.760782269925258,-0.15585067513037
"206",-0.325767847761039,1.79235343329311,-0.0735320505315195,0.0752446255796607
"207",-0.0524528239378801,1.75623710101321,-0.550815709878982,-0.0305820979689857
"208",0.113561034664374,1.52608529205037,0.0596086198365491,-0.43242719659662
"209",0.0854659290474112,1.59703195898069,-0.392240347457197,0.293965956470447
"210",-0.508996249578008,1.52526262105477,0.333688755992898,-0.378275681459066
"211",0.130956192449596,1.28263724319961,-0.230808988970582,-0.25152249439317
"212",-0.812562270631849,1.20050256649625,-0.538760633882764,-0.148510629445043
"213",-1.32361106171077,1.08916381918941,1.09860456157247,0.811974262426204
"214",-1.54172162582562,1.10887771273075,1.04534770215076,-0.540110446960865
"215",-2.10018818020495,0.911511499197185,0.340460406327927,0.326954444676305
"216",-1.2070593632651,1.11813851372967,0.0661603964231736,-0.0390588422548638
"217",-1.14198571351823,1.10692827958944,-0.344649452433399,0.0841330295609671
"218",-1.41152194285385,1.11630225004283,-0.169876473097942,-0.5831229733615
"219",-0.650693222028546,1.23026391932091,0.00768221272636843,-0.0255933157778313
"220",-0.64230485025003,1.19825211568147,-0.0213060197431524,-0.154426510880642
"221",-1.12340753079619,1.30718812082819,0.0316536169608833,-0.138595891154506
"222",-0.132020468523634,1.2464828785044,-0.286120533704192,-0.374321024980181
"223",-0.518985800457733,1.10783381861551,-0.231612635766943,0.327243023996744
"224",-0.291174330709036,0.931583805634936,-0.324700493996459,-0.494011413829331
"225",-0.00120072495960455,0.980722759719992,-0.165327888865534,0.513959173887283
"226",-0.301436257843834,0.91937682234932,-0.609248529325235,-0.388516922187615
"227",1.29429160988202,0.937415091737259,0.696238984393599,-0.0287649733881914
"228",1.36679394059726,0.702264654957563,-1.4295354673826,0.0806390793527373
"229",0.494082206050416,0.492713949001087,0.700950086526995,-0.424031182973872
"230",1.0843396673768,0.215114292619651,0.0961863640532307,0.61150590430129
"231",0.184477101046525,0.246442586477495,1.63934520856548,-0.0659380941473413
"232",-0.133772843966724,0.229957559621265,0.0501593718987082,-0.46364941138926
"233",-0.269577650160459,0.382507761800018,-0.163433468513692,0.664046606996747
"234",0.958952762613902,-0.150351937140407,-0.0354317376765296,-0.503730624058234
"235",0.818848947616095,-0.135111357815734,-0.00768146234792311,0.224915582901713
"236",0.699214419263268,-0.121415655547982,-0.00166531103671062,-0.100424744925116
"237",0.597058597350587,-0.109108232279414,-0.000361032928806849,0.0448396205507987
"238",0.509827827987095,-0.0980483636760829,-7.82705289339295e-05,-0.020020878047924
"239",0.435341548289294,-0.088109590071429,-1.69687449835764e-05,0.00893931645464612
"240",0.371737777467332,-0.0791782705135443,-3.6787576401931e-06,-0.00399140229939082
"241",0.317426571709902,-0.0711522833829287,-7.97540288829704e-07,0.00178216001149643
"242",0.27105027935009,-0.0639398587234684,-1.72903619786483e-07,-0.000795733947204895
"243",0.231449602785316,-0.0574585289353904,-3.74848294863412e-08,0.000355294985102156
"244",0.19763461877968,-0.051634185832308,-8.12656463384186e-09,-0.000158639111580139
"245",0.168760032724789,-0.046400233280654,-1.76180747392951e-09,7.08323189974091e-05
"246",0.144104048274159,-0.0416968257326906,-3.81952979524446e-10,-3.16266106420812e-05
"247",0.123050324142007,-0.0374701839464085,-8.28059142252446e-11,1.41212728153429e-05
